EBELN,MATNR,VendorId,VendorName,Qty_Ordered,UOM,Unit_Price_EUR,Total_Value_EUR,Currency,PO_Date,Delivery_Required_Date,Plant,PurchaseGroup,Status,Anomaly
454500759,MAT-RAFx-007,VND-0015,Honeywell Aerospace India,9,Structure,221803.57,1996232.13,EUR,2021-08-30,2022-04-04,Merignac,PG-AVIONICS,Fully Delivered,
454500760,MAT-FAL8-002,VND-0007,Martin Baker Aircraft,7,Airframe,305370.83,2137595.81,EUR,2020-04-11,2020-12-05,Merignac,PG-MRO,Open,
454500761,MAT-RAFx-004,VND-0009,MBDA,3,Engine,7506622.16,22519866.48,EUR,2021-01-09,2021-07-05,Merignac,PG-MRO,Fully Delivered,PRICE_DEVIATION_HIGH
454500762,MAT-RAFx-010,VND-0008,Pratt & Whitney,10,Avionics,643428.5,6434285.0,EUR,2022-11-08,2023-07-23,Hyderabad,PG-AVIONICS,Partially Delivered,
454500763,MAT-RAFx-003,VND-0015,Honeywell Aerospace India,8,Landing Gear,1016740.46,8133923.68,EUR,2021-01-22,2021-05-23,Merignac,PG-MRO,Open,
454500764,MAT-FAL8-005,VND-0009,MBDA,2,Interior,3944114.39,7888228.78,EUR,2021-03-19,2021-11-09,Bordeaux,PG-AIRFRAME,Fully Delivered,
454500765,MAT-FAL8-002,VND-0004,Dassault Reliance Aerospace,6,Airframe,304653.49,1827920.94,EUR,2023-09-25,2024-05-18,Hyderabad,PG-ENGINE,Open,
454500766,MAT-MRO-004,VND-0010,Elbit Systems India,18,MRO,95772.78,1723910.04,EUR,2023-06-29,2024-06-22,Bangalore,PG-MRO,Blocked,
454500767,MAT-MRO-001,VND-0009,MBDA,18,MRO,70768.49,1273832.82,EUR,2021-07-20,2021-10-13,Bordeaux,PG-AVIONICS,Open,
454500768,MAT-RAFx-001,VND-0002,Thales Group,1,Airframe,4421969.98,4421969.98,EUR,2021-10-17,2021-11-29,Nagpur,PG-AVIONICS,Blocked,
454500769,MAT-RAFx-010,VND-0010,Elbit Systems India,10,Avionics,579956.3,5799563.0,EUR,2019-06-06,2020-03-28,Bordeaux,PG-ENGINE,Fully Delivered,
454500770,MAT-MRO-001,VND-0008,Pratt & Whitney,33,MRO,72139.98,2380619.34,EUR,2020-12-04,2021-10-06,Merignac,PG-MRO,Fully Delivered,
454500771,MAT-RAFx-004,VND-0007,Martin Baker Aircraft,8,Engine,7946583.11,63572664.88,EUR,2021-02-09,2021-10-23,Nagpur,PG-AVIONICS,Fully Delivered,PRICE_DEVIATION_HIGH
454500772,MAT-MRO-001,VND-0007,Martin Baker Aircraft,9,MRO,72749.52,654745.68,EUR,2021-03-07,2021-12-11,Hyderabad,PG-SAFETY,Fully Delivered,
454500773,MAT-MRO-003,VND-0010,Elbit Systems India,31,MRO,8168.4,253220.4,EUR,2023-10-16,2024-02-03,Hyderabad,PG-SAFETY,Fully Delivered,
454500774,MAT-FAL8-003,VND-0010,Elbit Systems India,6,Engine,2919378.9,17516273.4,EUR,2020-08-05,2021-02-15,Bordeaux,PG-ENGINE,Open,
454500775,MAT-FAL8-002,VND-0013,Collins Aerospace,10,Airframe,295777.27,2957772.7,EUR,2023-12-31,2024-12-15,Nagpur,PG-ENGINE,Partially Delivered,
454500776,MAT-FAL8-004,VND-0006,Reliance Defence Ltd,1,Avionics,1949016.96,1949016.96,EUR,2020-05-22,2020-10-19,Merignac,PG-ENGINE,Fully Delivered,
454500777,MAT-RAFx-004,VND-0006,Reliance Defence Ltd,3,Engine,5077346.55,15232039.65,EUR,2020-10-29,2020-12-17,Bangalore,PG-SAFETY,Fully Delivered,
454500778,MAT-FAL8-004,VND-0005,Hindustan Aeronautics Ltd,1,Avionics,1959571.38,1959571.38,EUR,2022-04-19,2022-05-30,Hyderabad,PG-ENGINE,Blocked,
454500779,MAT-MRO-004,VND-0002,Thales Group,32,MRO,86112.83,2755610.56,EUR,2022-10-14,2023-02-26,Nagpur,PG-AVIONICS,Partially Delivered,
454500780,MAT-MRO-005,VND-0005,Hindustan Aeronautics Ltd,6,MRO,198895.06,1193370.36,EUR,2020-02-18,2020-11-28,Merignac,PG-SAFETY,Fully Delivered,
454500781,MAT-RAFx-007,VND-0005,Hindustan Aeronautics Ltd,5,Structure,194797.05,973985.25,EUR,2022-03-20,2022-11-10,Merignac,PG-SAFETY,Fully Delivered,
454500782,MAT-RAFx-004,VND-0010,Elbit Systems India,6,Engine,5300561.14,31803366.84,EUR,2022-03-06,2023-01-01,Merignac,PG-ENGINE,Fully Delivered,
454500783,MAT-MRO-002,VND-0013,Collins Aerospace,20,MRO,44.52,890.4,EUR,2022-01-10,2022-07-19,Bangalore,PG-SAFETY,Partially Delivered,
454500784,MAT-FAL8-005,VND-0011,Dynamatic Technologies,9,Interior,3985363.77,35868273.93,EUR,2019-02-08,2020-01-25,Bangalore,PG-MRO,Fully Delivered,
454500785,MAT-RAFx-007,VND-0011,Dynamatic Technologies,8,Structure,202202.65,1617621.2,EUR,2022-07-30,2023-05-28,Hyderabad,PG-SAFETY,Fully Delivered,
454500786,MAT-RAFx-002,VND-0009,MBDA,4,Airframe,1760911.1,7043644.4,EUR,2019-10-30,2020-03-31,Nagpur,PG-MRO,Open,
454500787,MAT-FAL8-004,VND-0006,Reliance Defence Ltd,2,Avionics,1940713.96,3881427.92,EUR,2023-09-29,2024-05-27,Bordeaux,PG-ENGINE,Partially Delivered,
454500788,MAT-MRO-005,VND-0004,Dassault Reliance Aerospace,7,MRO,177259.11,1240813.77,EUR,2019-11-04,2020-03-11,Nagpur,PG-MRO,Open,
454500789,MAT-MRO-001,VND-0009,MBDA,28,MRO,74064.23,2073798.44,EUR,2024-01-29,2024-03-17,Merignac,PG-ENGINE,Partially Delivered,
454500790,MAT-RAFx-009,VND-0011,Dynamatic Technologies,9,Safety,739562.96,6656066.64,EUR,2023-10-12,2023-12-02,Merignac,PG-AIRFRAME,Blocked,
454500791,MAT-RAFx-003,VND-0006,Reliance Defence Ltd,10,Landing Gear,919292.83,9192928.3,EUR,2019-05-11,2020-01-04,Merignac,PG-MRO,Cancelled,
454500792,MAT-RAFx-005,VND-0004,Dassault Reliance Aerospace,2,Avionics,4146558.54,8293117.08,EUR,2021-10-21,2022-01-20,Bangalore,PG-ENGINE,Fully Delivered,
454500793,MAT-MRO-001,VND-0015,Honeywell Aerospace India,6,MRO,71856.92,431141.52,EUR,2019-09-08,2020-03-16,Hyderabad,PG-AVIONICS,Partially Delivered,
454500794,MAT-FAL8-004,VND-0004,Dassault Reliance Aerospace,3,Avionics,1780471.46,5341414.38,EUR,2020-03-14,2020-08-31,Bangalore,PG-AIRFRAME,Partially Delivered,
454500795,MAT-MRO-001,VND-0009,MBDA,24,MRO,77395.41,1857489.84,EUR,2019-08-20,2020-02-28,Bordeaux,PG-ENGINE,Fully Delivered,
454500796,MAT-RAFx-005,VND-0006,Reliance Defence Ltd,8,Avionics,4241480.33,33931842.64,EUR,2023-08-10,2024-02-13,Bangalore,PG-AIRFRAME,Open,
454500797,MAT-RAFx-002,VND-0012,Bharat Electronics Ltd,4,Airframe,1728859.07,6915436.28,EUR,2021-02-26,2021-09-02,Merignac,PG-SAFETY,Fully Delivered,
454500798,MAT-RAFx-008,VND-0014,GE Aviation,8,Fuel System,373219.04,2985752.32,EUR,2024-02-07,2024-09-25,Nagpur,PG-AIRFRAME,Cancelled,
454500799,MAT-RAFx-008,VND-0005,Hindustan Aeronautics Ltd,4,Fuel System,401852.54,1607410.16,EUR,2019-11-25,2020-08-05,Hyderabad,PG-AIRFRAME,Fully Delivered,
454500800,MAT-RAFx-009,VND-0014,GE Aviation,2,Safety,820335.08,1640670.16,EUR,2024-04-10,2025-01-16,Nagpur,PG-MRO,Fully Delivered,
454500801,MAT-RAFx-004,VND-0014,GE Aviation,3,Engine,5674664.33,17023992.99,EUR,2021-11-02,2022-01-04,Bangalore,PG-ENGINE,Partially Delivered,
454500802,MAT-FAL8-005,VND-0012,Bharat Electronics Ltd,1,Interior,4376047.5,4376047.5,EUR,2022-08-06,2023-07-30,Bordeaux,PG-AIRFRAME,Open,
454500803,MAT-FAL8-003,VND-0004,Dassault Reliance Aerospace,5,Engine,2716547.37,13582736.85,EUR,2019-06-18,2019-09-12,Bordeaux,PG-SAFETY,Open,
454500804,MAT-FAL8-004,VND-0013,Collins Aerospace,6,Avionics,1885252.93,11311517.58,EUR,2023-11-24,2024-03-01,Nagpur,PG-ENGINE,Partially Delivered,
454500805,MAT-RAFx-007,VND-0002,Thales Group,7,Structure,205551.35,1438859.45,EUR,2021-03-16,2021-10-25,Bordeaux,PG-AIRFRAME,Blocked,
454500806,MAT-RAFx-001,VND-0015,Honeywell Aerospace India,9,Airframe,4298855.7,38689701.3,EUR,2022-07-07,2022-12-01,Bordeaux,PG-ENGINE,Cancelled,
454500807,MAT-RAFx-006,VND-0001,Safran Aircraft Engines,7,Avionics,3769858.4,26389008.8,EUR,2022-05-14,2022-10-24,Bordeaux,PG-SAFETY,Open,
454500808,MAT-RAFx-004,VND-0001,Safran Aircraft Engines,9,Engine,5442939.69,48986457.21,EUR,2024-02-28,2024-11-16,Bordeaux,PG-AVIONICS,Fully Delivered,
454500809,MAT-RAFx-007,VND-0014,GE Aviation,5,Structure,202875.52,1014377.6,EUR,2021-10-09,2022-05-22,Bangalore,PG-AVIONICS,Open,
454500810,MAT-RAFx-010,VND-0012,Bharat Electronics Ltd,4,Avionics,611898.43,2447593.72,EUR,2021-04-16,2021-07-29,Bordeaux,PG-SAFETY,Open,
454500811,MAT-FAL8-005,VND-0015,Honeywell Aerospace India,4,Interior,5445811.26,21783245.04,EUR,2022-11-02,2023-10-29,Nagpur,PG-MRO,Fully Delivered,PRICE_DEVIATION_HIGH
454500812,MAT-RAFx-007,VND-0012,Bharat Electronics Ltd,7,Structure,217004.03,1519028.21,EUR,2023-02-16,2024-01-17,Merignac,PG-AIRFRAME,Partially Delivered,
454500813,MAT-FAL8-001,VND-0015,Honeywell Aerospace India,4,Airframe,9455817.28,37823269.12,EUR,2020-12-26,2021-12-01,Bangalore,PG-AIRFRAME,Blocked,
454500814,MAT-RAFx-001,VND-0005,Hindustan Aeronautics Ltd,9,Airframe,4280410.09,38523690.81,EUR,2020-09-11,2021-05-01,Bangalore,PG-AIRFRAME,Fully Delivered,
454500815,MAT-MRO-004,VND-0003,Tata Advanced Systems Ltd,17,MRO,87140.43,1481387.31,EUR,2021-10-06,2022-04-27,Nagpur,PG-SAFETY,Cancelled,
454500816,MAT-FAL8-004,VND-0003,Tata Advanced Systems Ltd,5,Avionics,1783519.99,8917599.95,EUR,2019-04-01,2019-07-05,Nagpur,PG-ENGINE,Fully Delivered,
454500817,MAT-FAL8-004,VND-0005,Hindustan Aeronautics Ltd,5,Avionics,1934331.2,9671656.0,EUR,2023-04-09,2023-09-21,Bordeaux,PG-ENGINE,Fully Delivered,
454500818,MAT-MRO-001,VND-0013,Collins Aerospace,10,MRO,97651.3,976513.0,EUR,2024-03-05,2025-02-23,Bordeaux,PG-AVIONICS,Fully Delivered,PRICE_DEVIATION_HIGH
454500819,MAT-RAFx-002,VND-0008,Pratt & Whitney,5,Airframe,1703103.83,8515519.15,EUR,2021-08-14,2022-04-24,Hyderabad,PG-AIRFRAME,Open,
454500820,MAT-FAL8-005,VND-0006,Reliance Defence Ltd,9,Interior,4190054.07,37710486.63,EUR,2021-10-06,2022-01-01,Merignac,PG-ENGINE,Fully Delivered,
454500821,MAT-RAFx-003,VND-0004,Dassault Reliance Aerospace,5,Landing Gear,901459.55,4507297.75,EUR,2019-12-11,2020-09-26,Bangalore,PG-AVIONICS,Fully Delivered,
454500822,MAT-MRO-004,VND-0001,Safran Aircraft Engines,34,MRO,95928.0,3261552.0,EUR,2020-01-05,2020-09-04,Hyderabad,PG-AIRFRAME,Cancelled,
454500823,MAT-FAL8-001,VND-0001,Safran Aircraft Engines,5,Airframe,9775594.76,48877973.8,EUR,2022-10-25,2023-01-25,Merignac,PG-ENGINE,Partially Delivered,
454500824,MAT-RAFx-005,VND-0001,Safran Aircraft Engines,2,Avionics,4073912.97,8147825.94,EUR,2022-12-20,2023-09-21,Bangalore,PG-AIRFRAME,Fully Delivered,
454500825,MAT-FAL8-001,VND-0001,Safran Aircraft Engines,10,Airframe,10185361.87,101853618.7,EUR,2020-10-27,2021-09-13,Nagpur,PG-ENGINE,Open,
454500826,MAT-RAFx-002,VND-0012,Bharat Electronics Ltd,2,Airframe,1813580.99,3627161.98,EUR,2022-05-18,2022-12-29,Bordeaux,PG-MRO,Open,
454500827,MAT-RAFx-003,VND-0001,Safran Aircraft Engines,4,Landing Gear,898766.98,3595067.92,EUR,2023-05-16,2024-01-07,Bordeaux,PG-AIRFRAME,Partially Delivered,
454500828,MAT-RAFx-010,VND-0008,Pratt & Whitney,7,Avionics,643400.22,4503801.54,EUR,2024-03-02,2024-09-06,Nagpur,PG-AIRFRAME,Cancelled,
454500829,MAT-FAL8-002,VND-0009,MBDA,4,Airframe,319468.7,1277874.8,EUR,2023-12-19,2024-08-03,Hyderabad,PG-AIRFRAME,Fully Delivered,
454500830,MAT-FAL8-004,VND-0013,Collins Aerospace,6,Avionics,2602260.32,15613561.92,EUR,2021-06-08,2022-05-26,Hyderabad,PG-AVIONICS,Partially Delivered,PRICE_DEVIATION_HIGH
454500831,MAT-RAFx-005,VND-0015,Honeywell Aerospace India,8,Avionics,4117894.83,32943158.64,EUR,2022-08-18,2023-06-12,Merignac,PG-MRO,Open,
454500832,MAT-RAFx-010,VND-0003,Tata Advanced Systems Ltd,3,Avionics,638283.94,1914851.82,EUR,2020-09-07,2021-02-11,Merignac,PG-SAFETY,Fully Delivered,
454500833,MAT-RAFx-003,VND-0015,Honeywell Aerospace India,1,Landing Gear,952039.01,952039.01,EUR,2021-11-11,2022-07-16,Bangalore,PG-ENGINE,Partially Delivered,
454500834,MAT-FAL8-002,VND-0005,Hindustan Aeronautics Ltd,10,Airframe,298586.6,2985866.0,EUR,2021-10-28,2021-12-05,Bordeaux,PG-AVIONICS,Open,
454500835,MAT-FAL8-003,VND-0001,Safran Aircraft Engines,2,Engine,2762480.7,5524961.4,EUR,2022-12-13,2023-06-13,Hyderabad,PG-SAFETY,Partially Delivered,
454500836,MAT-RAFx-009,VND-0006,Reliance Defence Ltd,3,Safety,743941.33,2231823.99,EUR,2019-06-10,2020-05-14,Hyderabad,PG-SAFETY,Partially Delivered,
454500837,MAT-RAFx-001,VND-0001,Safran Aircraft Engines,7,Airframe,3942407.79,27596854.53,EUR,2019-12-18,2020-12-17,Bangalore,PG-MRO,Fully Delivered,
454500838,MAT-RAFx-010,VND-0010,Elbit Systems India,10,Avionics,606184.3,6061843.0,EUR,2022-10-11,2023-05-31,Bordeaux,PG-AIRFRAME,Fully Delivered,
454500839,MAT-RAFx-007,VND-0002,Thales Group,1,Structure,216586.69,216586.69,EUR,2020-01-21,2020-03-04,Bordeaux,PG-MRO,Partially Delivered,
454500840,MAT-MRO-003,VND-0004,Dassault Reliance Aerospace,6,MRO,10726.72,64360.32,EUR,2021-08-07,2021-11-20,Bordeaux,PG-MRO,Fully Delivered,PRICE_DEVIATION_HIGH
454500841,MAT-MRO-001,VND-0008,Pratt & Whitney,2,MRO,79317.56,158635.12,EUR,2022-04-13,2022-09-14,Hyderabad,PG-AIRFRAME,Partially Delivered,
454500842,MAT-FAL8-001,VND-0001,Safran Aircraft Engines,2,Airframe,9698223.02,19396446.04,EUR,2022-12-31,2023-09-08,Bangalore,PG-SAFETY,Blocked,
454500843,MAT-MRO-003,VND-0005,Hindustan Aeronautics Ltd,3,MRO,8183.6,24550.8,EUR,2021-09-22,2022-07-11,Hyderabad,PG-AVIONICS,Fully Delivered,
454500844,MAT-RAFx-002,VND-0009,MBDA,1,Airframe,1777537.31,1777537.31,EUR,2020-10-08,2021-08-17,Hyderabad,PG-MRO,Open,
454500845,MAT-RAFx-004,VND-0008,Pratt & Whitney,10,Engine,7429420.75,74294207.5,EUR,2020-12-11,2021-08-27,Bordeaux,PG-MRO,Fully Delivered,PRICE_DEVIATION_HIGH
454500846,MAT-FAL8-002,VND-0008,Pratt & Whitney,4,Airframe,320390.96,1281563.84,EUR,2022-04-18,2022-11-07,Hyderabad,PG-AVIONICS,Cancelled,
454500847,MAT-RAFx-010,VND-0012,Bharat Electronics Ltd,7,Avionics,665612.49,4659287.43,EUR,2023-09-03,2024-09-01,Bordeaux,PG-SAFETY,Fully Delivered,
454500848,MAT-RAFx-007,VND-0005,Hindustan Aeronautics Ltd,2,Structure,215613.1,431226.2,EUR,2019-09-22,2020-01-18,Merignac,PG-MRO,Open,
454500849,MAT-MRO-001,VND-0005,Hindustan Aeronautics Ltd,16,MRO,71513.2,1144211.2,EUR,2019-04-07,2019-05-16,Bordeaux,PG-AVIONICS,Partially Delivered,
454500850,MAT-MRO-002,VND-0001,Safran Aircraft Engines,5,MRO,43.83,219.15,EUR,2019-08-22,2020-08-02,Hyderabad,PG-ENGINE,Partially Delivered,
454500851,MAT-FAL8-001,VND-0013,Collins Aerospace,6,Airframe,9909448.33,59456689.98,EUR,2023-04-27,2024-03-07,Bangalore,PG-SAFETY,Partially Delivered,
454500852,MAT-RAFx-004,VND-0012,Bharat Electronics Ltd,1,Engine,5875436.25,5875436.25,EUR,2021-06-15,2022-03-06,Merignac,PG-SAFETY,Blocked,
454500853,MAT-MRO-005,VND-0013,Collins Aerospace,2,MRO,194578.86,389157.72,EUR,2019-03-27,2020-01-10,Bordeaux,PG-ENGINE,Open,
454500854,MAT-RAFx-006,VND-0012,Bharat Electronics Ltd,5,Avionics,3823232.71,19116163.55,EUR,2023-04-10,2024-01-24,Bordeaux,PG-ENGINE,Fully Delivered,
454500855,MAT-FAL8-001,VND-0014,GE Aviation,3,Airframe,8926934.87,26780804.61,EUR,2020-02-18,2020-10-29,Merignac,PG-AVIONICS,Blocked,
454500856,MAT-MRO-001,VND-0006,Reliance Defence Ltd,19,MRO,75060.27,1426145.13,EUR,2019-06-24,2019-12-07,Nagpur,PG-AVIONICS,Partially Delivered,
454500857,MAT-RAFx-005,VND-0013,Collins Aerospace,9,Avionics,4048649.77,36437847.93,EUR,2020-04-12,2020-07-21,Hyderabad,PG-MRO,Fully Delivered,
454500858,MAT-MRO-002,VND-0013,Collins Aerospace,44,MRO,68.95,3033.8,EUR,2019-03-02,2019-11-13,Merignac,PG-AIRFRAME,Open,PRICE_DEVIATION_HIGH
454500859,MAT-FAL8-001,VND-0006,Reliance Defence Ltd,7,Airframe,10232556.29,71627894.03,EUR,2019-12-03,2020-08-11,Bordeaux,PG-SAFETY,Open,
454500860,MAT-RAFx-002,VND-0011,Dynamatic Technologies,9,Airframe,1936126.41,17425137.69,EUR,2021-05-08,2021-12-29,Nagpur,PG-ENGINE,Cancelled,
454500861,MAT-FAL8-002,VND-0001,Safran Aircraft Engines,5,Airframe,340490.68,1702453.4,EUR,2022-06-04,2022-09-17,Bordeaux,PG-SAFETY,Fully Delivered,
454500862,MAT-MRO-005,VND-0013,Collins Aerospace,10,MRO,189500.3,1895003.0,EUR,2022-11-29,2023-06-23,Hyderabad,PG-AVIONICS,Cancelled,
454500863,MAT-RAFx-010,VND-0002,Thales Group,1,Avionics,623713.4,623713.4,EUR,2021-03-09,2021-06-11,Bordeaux,PG-AIRFRAME,Fully Delivered,
454500864,MAT-MRO-002,VND-0009,MBDA,20,MRO,68.8,1376.0,EUR,2023-03-31,2024-03-20,Bangalore,PG-ENGINE,Open,PRICE_DEVIATION_HIGH
454500865,MAT-RAFx-008,VND-0014,GE Aviation,5,Fuel System,393771.76,1968858.8,EUR,2021-10-31,2022-01-25,Nagpur,PG-SAFETY,Fully Delivered,
454500866,MAT-FAL8-002,VND-0002,Thales Group,1,Airframe,333135.87,333135.87,EUR,2024-04-11,2024-07-13,Merignac,PG-MRO,Partially Delivered,
454500867,MAT-FAL8-001,VND-0004,Dassault Reliance Aerospace,10,Airframe,9599707.78,95997077.8,EUR,2024-01-06,2024-12-22,Bordeaux,PG-ENGINE,Fully Delivered,
454500868,MAT-RAFx-010,VND-0005,Hindustan Aeronautics Ltd,10,Avionics,637105.43,6371054.3,EUR,2023-01-02,2023-08-13,Nagpur,PG-SAFETY,Fully Delivered,
454500869,MAT-MRO-004,VND-0004,Dassault Reliance Aerospace,50,MRO,89957.86,4497893.0,EUR,2019-07-20,2019-11-02,Merignac,PG-AIRFRAME,Fully Delivered,
454500870,MAT-RAFx-002,VND-0007,Martin Baker Aircraft,3,Airframe,1793160.88,5379482.64,EUR,2021-07-02,2021-09-09,Bangalore,PG-SAFETY,Partially Delivered,
454500871,MAT-MRO-002,VND-0013,Collins Aerospace,26,MRO,47.68,1239.68,EUR,2022-04-11,2023-01-21,Hyderabad,PG-MRO,Fully Delivered,
454500872,MAT-RAFx-006,VND-0003,Tata Advanced Systems Ltd,9,Avionics,3479257.39,31313316.51,EUR,2022-12-27,2023-09-17,Bangalore,PG-AIRFRAME,Open,
454500873,MAT-RAFx-007,VND-0008,Pratt & Whitney,8,Structure,194295.61,1554364.88,EUR,2019-11-18,2020-09-29,Bangalore,PG-MRO,Partially Delivered,
454500874,MAT-RAFx-004,VND-0002,Thales Group,6,Engine,5563152.98,33378917.88,EUR,2019-03-24,2020-01-15,Nagpur,PG-ENGINE,Open,
454500875,MAT-RAFx-010,VND-0008,Pratt & Whitney,1,Avionics,648887.41,648887.41,EUR,2019-10-19,2020-09-14,Nagpur,PG-ENGINE,Partially Delivered,
454500876,MAT-RAFx-007,VND-0003,Tata Advanced Systems Ltd,8,Structure,297866.47,2382931.76,EUR,2022-01-26,2022-08-22,Nagpur,PG-SAFETY,Open,PRICE_DEVIATION_HIGH
454500877,MAT-FAL8-005,VND-0015,Honeywell Aerospace India,6,Interior,4389066.76,26334400.56,EUR,2021-08-31,2022-08-06,Hyderabad,PG-MRO,Open,
454500878,MAT-FAL8-005,VND-0003,Tata Advanced Systems Ltd,6,Interior,3924019.67,23544118.02,EUR,2022-07-03,2023-06-17,Hyderabad,PG-ENGINE,Partially Delivered,
454500879,MAT-MRO-003,VND-0001,Safran Aircraft Engines,43,MRO,8711.74,374604.82,EUR,2023-02-16,2023-08-07,Merignac,PG-SAFETY,Fully Delivered,
454500880,MAT-RAFx-010,VND-0009,MBDA,2,Avionics,634276.29,1268552.58,EUR,2019-06-24,2019-10-30,Merignac,PG-SAFETY,Blocked,
454500881,MAT-MRO-002,VND-0004,Dassault Reliance Aerospace,49,MRO,44.83,2196.67,EUR,2024-01-11,2024-02-19,Bordeaux,PG-AIRFRAME,Open,
454500882,MAT-RAFx-009,VND-0013,Collins Aerospace,4,Safety,748211.78,2992847.12,EUR,2022-12-16,2023-11-07,Bangalore,PG-ENGINE,Partially Delivered,
454500883,MAT-FAL8-003,VND-0010,Elbit Systems India,1,Engine,2796179.92,2796179.92,EUR,2024-03-27,2024-05-07,Merignac,PG-SAFETY,Partially Delivered,
454500884,MAT-FAL8-001,VND-0007,Martin Baker Aircraft,5,Airframe,8878358.13,44391790.65,EUR,2019-07-23,2020-05-25,Nagpur,PG-AIRFRAME,Open,
454500885,MAT-RAFx-005,VND-0005,Hindustan Aeronautics Ltd,7,Avionics,4217167.22,29520170.54,EUR,2019-05-01,2020-04-09,Merignac,PG-ENGINE,Blocked,
454500886,MAT-FAL8-003,VND-0002,Thales Group,6,Engine,2639822.33,15838933.98,EUR,2024-01-03,2024-07-16,Merignac,PG-AIRFRAME,Partially Delivered,
454500887,MAT-RAFx-007,VND-0004,Dassault Reliance Aerospace,10,Structure,212890.58,2128905.8,EUR,2021-10-06,2022-07-23,Merignac,PG-ENGINE,Fully Delivered,
454500888,MAT-RAFx-002,VND-0006,Reliance Defence Ltd,8,Airframe,1815298.87,14522390.96,EUR,2019-05-15,2020-02-16,Merignac,PG-ENGINE,Open,
454500889,MAT-MRO-003,VND-0010,Elbit Systems India,44,MRO,7677.18,337795.92,EUR,2023-04-12,2024-02-20,Bangalore,PG-MRO,Fully Delivered,
454500890,MAT-FAL8-005,VND-0002,Thales Group,9,Interior,4000723.04,36006507.36,EUR,2019-10-19,2020-05-27,Bordeaux,PG-SAFETY,Fully Delivered,
454500891,MAT-FAL8-004,VND-0015,Honeywell Aerospace India,9,Avionics,1885329.57,16967966.13,EUR,2019-01-03,2019-09-27,Bordeaux,PG-AIRFRAME,Blocked,
454500892,MAT-RAFx-002,VND-0015,Honeywell Aerospace India,8,Airframe,1734711.25,13877690.0,EUR,2020-05-28,2021-01-07,Bordeaux,PG-SAFETY,Blocked,
454500893,MAT-MRO-002,VND-0005,Hindustan Aeronautics Ltd,3,MRO,42.56,127.68,EUR,2021-12-29,2022-11-12,Merignac,PG-AVIONICS,Open,
454500894,MAT-MRO-003,VND-0005,Hindustan Aeronautics Ltd,28,MRO,7820.64,218977.92,EUR,2021-10-30,2022-05-10,Nagpur,PG-MRO,Cancelled,
454500895,MAT-RAFx-009,VND-0004,Dassault Reliance Aerospace,6,Safety,760235.4,4561412.4,EUR,2021-07-30,2022-07-01,Bordeaux,PG-AIRFRAME,Partially Delivered,
454500896,MAT-MRO-005,VND-0008,Pratt & Whitney,1,MRO,196882.77,196882.77,EUR,2022-10-09,2023-02-04,Hyderabad,PG-MRO,Partially Delivered,
454500897,MAT-MRO-003,VND-0002,Thales Group,42,MRO,8398.46,352735.32,EUR,2022-01-08,2022-02-22,Hyderabad,PG-AIRFRAME,Cancelled,
454500898,MAT-FAL8-002,VND-0014,GE Aviation,7,Airframe,336766.3,2357364.1,EUR,2021-01-03,2021-08-19,Merignac,PG-AIRFRAME,Open,
454500899,MAT-FAL8-005,VND-0006,Reliance Defence Ltd,4,Interior,4162756.19,16651024.76,EUR,2020-03-29,2020-05-08,Nagpur,PG-AVIONICS,Fully Delivered,
454500900,MAT-RAFx-003,VND-0014,GE Aviation,10,Landing Gear,969035.96,9690359.6,EUR,2023-07-14,2023-12-04,Nagpur,PG-AIRFRAME,Partially Delivered,
454500901,MAT-RAFx-009,VND-0008,Pratt & Whitney,10,Safety,743693.97,7436939.7,EUR,2020-02-06,2021-01-27,Bangalore,PG-SAFETY,Partially Delivered,
454500902,MAT-MRO-001,VND-0003,Tata Advanced Systems Ltd,36,MRO,71325.24,2567708.64,EUR,2023-02-22,2024-01-07,Bordeaux,PG-AIRFRAME,Fully Delivered,
454500903,MAT-MRO-004,VND-0003,Tata Advanced Systems Ltd,48,MRO,85597.53,4108681.44,EUR,2020-06-15,2021-05-02,Nagpur,PG-AVIONICS,Cancelled,
454500904,MAT-RAFx-001,VND-0012,Bharat Electronics Ltd,9,Airframe,5877858.28,52900724.52,EUR,2022-10-26,2023-09-07,Merignac,PG-ENGINE,Cancelled,PRICE_DEVIATION_HIGH
454500905,MAT-FAL8-004,VND-0014,GE Aviation,7,Avionics,1831306.82,12819147.74,EUR,2022-10-24,2023-08-15,Merignac,PG-AVIONICS,Fully Delivered,
454500906,MAT-RAFx-002,VND-0005,Hindustan Aeronautics Ltd,7,Airframe,1809334.16,12665339.12,EUR,2020-10-09,2020-11-10,Bangalore,PG-AIRFRAME,Partially Delivered,
454500907,MAT-RAFx-008,VND-0012,Bharat Electronics Ltd,7,Fuel System,407832.76,2854829.32,EUR,2024-02-22,2024-07-28,Merignac,PG-AIRFRAME,Open,
454500908,MAT-RAFx-001,VND-0008,Pratt & Whitney,7,Airframe,4407015.7,30849109.9,EUR,2022-04-28,2023-04-13,Bordeaux,PG-AIRFRAME,Blocked,
454500909,MAT-MRO-001,VND-0004,Dassault Reliance Aerospace,22,MRO,78990.21,1737784.62,EUR,2023-08-10,2024-02-26,Merignac,PG-SAFETY,Fully Delivered,
