OpportunityId,AccountId,AccountName,OpportunityName,Product,Quantity,Amount_EUR,Stage,Probability,CloseDate,CreatedDate,SalesRep,LeadSource,CycleLength_Days,Anomaly,Region
OPP00402,ACC0004,UAE Air Force,Falcon 6X — UAE (12 units),Falcon 6X,12,504623525.93,Proposal,50,2020-11-05,2017-10-05,Antoine Morel,Referral,,,Middle East
OPP00403,ACC0022,Lockheed Martin India,Rafale F3-R — Egypt (2 units),Rafale F3-R,2,190035132.59,Proposal,50,2024-04-07,2020-10-30,Antoine Morel,Air Show,,,Africa
OPP00404,ACC0011,Thales Group,Falcon 8X — India (4 units),Falcon 8X,4,227797067.91,Closed Lost,0,2023-09-22,2020-10-16,Isabelle Bernard,Air Show,1071.0,,Asia
OPP00405,ACC0013,Tata Advanced Systems,Falcon 8X — France (8 units),Falcon 8X,8,430375625.57,Closed Won,100,2025-06-03,2022-03-02,Marc Dupont,Direct Contact,1189.0,,Europe
OPP00406,ACC0024,Royal Saudi Air Force,Spare Parts Package — UAE (12 units),Spare Parts Package,12,20803360.45,Proposal,50,2027-02-26,2022-11-05,Marc Dupont,Diplomatic Channel,,,Middle East
OPP00407,ACC0008,Croatian Air Force,Upgrade EW Suite — Croatia (1 units),Upgrade EW Suite,1,7299829.93,Closed Won,100,2025-06-05,2020-09-20,Marc Dupont,Air Show,1719.0,,Europe
OPP00408,ACC0020,Rolls-Royce India,Falcon 8X — Germany (5 units),Falcon 8X,5,330666523.82,Closed Lost,0,2024-07-25,2020-10-21,Antoine Morel,Government RFP,1373.0,,Europe
OPP00409,ACC0008,Croatian Air Force,Offset Industrial Package — Croatia (10 units),Offset Industrial Package,10,145030482.33,Qualification,25,2028-04-22,2023-09-04,Marc Dupont,Referral,,,Europe
OPP00410,ACC0019,Collins Aerospace India,Rafale F3-R — Spain (5 units),Rafale F3-R,5,438372391.66,Closed Won,100,2024-11-26,2022-07-29,Isabelle Bernard,Referral,851.0,,Europe
OPP00411,ACC0022,Lockheed Martin India,Falcon 6X — Egypt (9 units),Falcon 6X,9,380981673.28,Proposal,50,2018-09-18,2018-04-05,Sophie Leclerc,Air Show,,,Africa
OPP00412,ACC0009,Airbus Group,Training Program — Spain (9 units),Training Program,9,23151971.67,Closed Lost,0,2023-07-10,2022-05-31,Sophie Leclerc,Referral,405.0,,Europe
OPP00413,ACC0029,Finnish Air Force,Training Program — Spain (12 units),Training Program,12,40037894.21,Closed Won,100,2021-07-13,2020-06-25,Jean-Pierre Martin,Diplomatic Channel,383.0,,Europe
OPP00414,ACC0001,Indian Air Force,Falcon 8X — India (4 units),Falcon 8X,4,256169085.52,Proposal,50,2025-04-29,2022-02-25,Jean-Pierre Martin,Air Show,,,Asia
OPP00415,ACC0026,Singapore Air Force,Falcon 10X — Qatar (1 units),Falcon 10X,1,79208677.44,Closed Won,100,2025-10-12,2023-09-01,Isabelle Bernard,Air Show,772.0,,Middle East
OPP00416,ACC0027,Swiss Air Force,Rafale F4 — Indonesia (9 units),Rafale F4,9,923275217.43,Prospecting,10,2025-01-01,2020-07-03,Marc Dupont,Government RFP,,,Asia
OPP00417,ACC0007,Indonesian Air Force,MRO Contract Rafale — Indonesia (4 units),MRO Contract Rafale,4,18155273.84,Negotiation,75,2024-09-06,2020-02-08,Isabelle Bernard,Air Show,,,Asia
OPP00418,ACC0019,Collins Aerospace India,Falcon 10X — Spain (3 units),Falcon 10X,3,201880981.0,Prospecting,10,2022-01-08,2018-04-14,Antoine Morel,Diplomatic Channel,,,Europe
OPP00419,ACC0006,Qatar Emiri Air Force,Rafale F4 — Qatar (4 units),Rafale F4,4,384848273.38,Proposal,50,2024-03-14,2023-03-01,Marc Dupont,Diplomatic Channel,,,Middle East
OPP00420,ACC0012,Dassault Reliance Aerospace,Falcon 6X — Egypt (3 units),Falcon 6X,3,117635336.28,Closed Won,100,2027-02-26,2023-11-17,Isabelle Bernard,Air Show,1197.0,,Africa
OPP00421,ACC0020,Rolls-Royce India,Falcon 8X — Germany (1 units),Falcon 8X,1,59473240.42,Qualification,25,2018-02-11,2017-07-26,Jean-Pierre Martin,Direct Contact,,,Europe
OPP00422,ACC0024,Royal Saudi Air Force,Spare Parts Package — UAE (3 units),Spare Parts Package,3,6368419.67,Negotiation,75,2027-10-06,2023-08-25,Isabelle Bernard,Diplomatic Channel,,,Middle East
OPP00423,ACC0024,Royal Saudi Air Force,MRO Contract Rafale — UAE (5 units),MRO Contract Rafale,5,23742490.72,Closed Won,100,2023-03-25,2019-03-23,Antoine Morel,Air Show,1463.0,,Middle East
OPP00424,ACC0008,Croatian Air Force,Training Program — Croatia (10 units),Training Program,10,26686157.52,Prospecting,10,2024-03-28,2022-04-03,Isabelle Bernard,Direct Contact,,,Europe
OPP00425,ACC0012,Dassault Reliance Aerospace,Falcon 6X — Egypt (4 units),Falcon 6X,4,160760970.92,Proposal,50,2026-03-15,2023-12-02,Isabelle Bernard,Government RFP,,,Africa
OPP00426,ACC0008,Croatian Air Force,MRO Contract Rafale — Croatia (6 units),MRO Contract Rafale,6,29579547.61,Prospecting,10,2018-03-21,2017-05-04,Marc Dupont,Direct Contact,,,Europe
OPP00427,ACC0020,Rolls-Royce India,Training Program — Germany (3 units),Training Program,3,8412094.9,Negotiation,75,2021-11-13,2020-11-28,Antoine Morel,Air Show,,,Europe
OPP00428,ACC0003,Armée de l'Air française,Spare Parts Package — France (12 units),Spare Parts Package,12,26136655.97,Negotiation,75,2021-04-19,2020-08-27,Marc Dupont,Diplomatic Channel,,,Europe
OPP00429,ACC0027,Swiss Air Force,Training Program — Indonesia (7 units),Training Program,7,21570376.53,Negotiation,75,2022-12-30,2019-09-05,Sophie Leclerc,Direct Contact,,,Asia
OPP00430,ACC0001,Indian Air Force,Spare Parts Package — India (2 units),Spare Parts Package,2,3808856.99,Proposal,50,2026-04-25,2023-08-18,Antoine Morel,Referral,,,Asia
OPP00431,ACC0011,Thales Group,Upgrade EW Suite — India (12 units),Upgrade EW Suite,12,88401244.39,Closed Won,100,2022-02-10,2017-11-16,Antoine Morel,Direct Contact,1547.0,,Asia
OPP00432,ACC0010,Safran Group,Rafale F4 — Germany (10 units),Rafale F4,10,977381515.67,Negotiation,75,2025-07-03,2020-08-25,Isabelle Bernard,Government RFP,,,Europe
OPP00433,ACC0012,Dassault Reliance Aerospace,Falcon 10X — Egypt (7 units),Falcon 10X,7,457213202.49,Closed Won,100,2021-10-23,2018-03-22,Isabelle Bernard,Referral,1311.0,,Africa
OPP00434,ACC0026,Singapore Air Force,Training Program — Qatar (11 units),Training Program,11,34585631.11,Qualification,25,2019-01-15,2018-01-06,Antoine Morel,Air Show,,,Middle East
OPP00435,ACC0013,Tata Advanced Systems,Falcon 8X — France (11 units),Falcon 8X,11,590544853.49,Proposal,50,2026-08-28,2022-12-17,Antoine Morel,Direct Contact,,,Europe
OPP00436,ACC0017,GE Aviation India,Falcon 6X — Indonesia (4 units),Falcon 6X,4,189801906.55,Proposal,50,2025-04-01,2020-07-20,Marc Dupont,Direct Contact,,,Asia
OPP00437,ACC0006,Qatar Emiri Air Force,MRO Contract Rafale — Qatar (2 units),MRO Contract Rafale,2,10248180.93,Closed Lost,0,2026-05-15,2023-11-10,Sophie Leclerc,Referral,917.0,,Middle East
OPP00438,ACC0015,MBDA India,Rafale F3-R — Greece (6 units),Rafale F3-R,6,604974262.6,Prospecting,10,2020-12-24,2017-08-06,Marc Dupont,Air Show,,,Europe
OPP00439,ACC0030,Kuwait Air Force,Falcon 10X — Germany (1 units),Falcon 10X,1,69042926.34,Proposal,50,2025-08-25,2023-08-15,Isabelle Bernard,Direct Contact,,,Europe
OPP00440,ACC0003,Armée de l'Air française,Spare Parts Package — France (7 units),Spare Parts Package,7,14189498.91,Negotiation,75,2020-03-31,2018-12-12,Antoine Morel,Direct Contact,,,Europe
OPP00441,ACC0018,Honeywell India,MRO Contract Rafale — Croatia (7 units),MRO Contract Rafale,7,31369806.55,Qualification,25,2019-01-21,2018-05-30,Jean-Pierre Martin,Government RFP,,,Europe
OPP00442,ACC0001,Indian Air Force,Training Program — India (11 units),Training Program,11,32373677.65,Prospecting,10,2022-05-16,2018-07-11,Isabelle Bernard,Direct Contact,,,Asia
OPP00443,ACC0007,Indonesian Air Force,Offset Industrial Package — Indonesia (7 units),Offset Industrial Package,7,108882327.17,Negotiation,75,2025-06-09,2022-02-05,Isabelle Bernard,Direct Contact,,,Asia
OPP00444,ACC0028,Belgian Air Force,MRO Contract Rafale — Croatia (4 units),MRO Contract Rafale,4,18114746.2,Prospecting,10,2026-10-27,2023-10-13,Sophie Leclerc,Diplomatic Channel,,,Europe
OPP00445,ACC0029,Finnish Air Force,Falcon 10X — Spain (7 units),Falcon 10X,7,592183901.14,Proposal,50,2023-12-03,2023-06-19,Antoine Morel,Direct Contact,,,Europe
OPP00446,ACC0012,Dassault Reliance Aerospace,MRO Contract Rafale — Egypt (2 units),MRO Contract Rafale,2,10240806.34,Qualification,25,2022-03-30,2017-11-24,Antoine Morel,Referral,,,Africa
OPP00447,ACC0009,Airbus Group,Training Program — Spain (9 units),Training Program,9,23583700.28,Prospecting,10,2026-09-26,2023-11-04,Jean-Pierre Martin,Diplomatic Channel,,,Europe
OPP00448,ACC0022,Lockheed Martin India,Offset Industrial Package — Egypt (5 units),Offset Industrial Package,5,77543380.06,Negotiation,75,2021-02-28,2020-11-08,Isabelle Bernard,Direct Contact,,,Africa
OPP00449,ACC0024,Royal Saudi Air Force,Upgrade EW Suite — UAE (8 units),Upgrade EW Suite,8,65420133.79,Proposal,50,2025-06-09,2020-09-19,Marc Dupont,Referral,,,Middle East
OPP00450,ACC0013,Tata Advanced Systems,Falcon 8X — France (1 units),Falcon 8X,1,63510920.93,Closed Won,100,2028-01-09,2023-09-14,Antoine Morel,Referral,1578.0,,Europe
OPP00451,ACC0013,Tata Advanced Systems,Rafale F3-R — France (11 units),Rafale F3-R,11,982028677.99,Negotiation,75,2022-10-28,2018-11-24,Marc Dupont,Diplomatic Channel,,,Europe
OPP00452,ACC0020,Rolls-Royce India,Rafale F3-R — Germany (5 units),Rafale F3-R,5,447942625.4,Negotiation,75,2023-01-24,2018-06-04,Marc Dupont,Referral,,,Europe
OPP00453,ACC0017,GE Aviation India,Falcon 8X — Indonesia (10 units),Falcon 8X,10,560574947.67,Prospecting,10,2020-10-02,2019-11-19,Antoine Morel,Government RFP,,,Asia
OPP00454,ACC0005,Hellenic Air Force,Offset Industrial Package — Greece (12 units),Offset Industrial Package,12,161161323.13,Proposal,50,2023-03-29,2022-01-04,Marc Dupont,Government RFP,,,Europe
OPP00455,ACC0003,Armée de l'Air française,Training Program — France (3 units),Training Program,3,9808304.42,Proposal,50,2018-02-02,2017-05-16,Sophie Leclerc,Diplomatic Channel,,,Europe
OPP00456,ACC0003,Armée de l'Air française,Falcon 8X — France (8 units),Falcon 8X,8,516397626.75,Closed Won,100,2023-03-19,2021-08-19,Isabelle Bernard,Government RFP,577.0,,Europe
OPP00457,ACC0028,Belgian Air Force,Falcon 6X — Croatia (10 units),Falcon 6X,10,481638749.98,Prospecting,10,2022-08-07,2020-11-14,Jean-Pierre Martin,Air Show,,,Europe
OPP00458,ACC0030,Kuwait Air Force,Falcon 8X — Germany (8 units),Falcon 8X,8,465419251.6,Negotiation,75,2024-11-04,2020-05-19,Antoine Morel,Government RFP,,,Europe
OPP00459,ACC0005,Hellenic Air Force,Spare Parts Package — Greece (11 units),Spare Parts Package,11,23357011.51,Proposal,50,2025-07-17,2022-04-28,Isabelle Bernard,Air Show,,,Europe
OPP00460,ACC0010,Safran Group,Falcon 10X — Germany (8 units),Falcon 10X,8,578760737.05,Closed Lost,0,2024-08-13,2020-07-17,Jean-Pierre Martin,Air Show,1488.0,,Europe
OPP00461,ACC0018,Honeywell India,Upgrade EW Suite — Croatia (11 units),Upgrade EW Suite,11,84141061.7,Negotiation,75,2025-09-29,2021-11-04,Marc Dupont,Referral,,,Europe
OPP00462,ACC0023,Egyptian Air Force,Falcon 10X — France (5 units),Falcon 10X,5,409010590.6,Closed Won,100,2022-04-21,2019-11-12,Isabelle Bernard,Government RFP,891.0,,Europe
OPP00463,ACC0020,Rolls-Royce India,Offset Industrial Package — Germany (4 units),Offset Industrial Package,4,60359141.8,Proposal,50,2019-04-28,2019-01-07,Jean-Pierre Martin,Air Show,,,Europe
OPP00464,ACC0020,Rolls-Royce India,Rafale F3-R — Germany (7 units),Rafale F3-R,7,553965065.54,Closed Won,100,2020-05-19,2018-03-02,Sophie Leclerc,Referral,809.0,,Europe
OPP00465,ACC0010,Safran Group,Falcon 10X — Germany (4 units),Falcon 10X,4,258063758.63,Prospecting,10,2027-07-11,2023-12-13,Sophie Leclerc,Diplomatic Channel,,,Europe
OPP00466,ACC0014,HAL (Hindustan Aeronautics),Rafale F4 — UAE (12 units),Rafale F4,12,1296566005.51,Closed Won,100,2018-12-11,2017-12-20,Isabelle Bernard,Diplomatic Channel,356.0,,Middle East
OPP00467,ACC0029,Finnish Air Force,Falcon 8X — Spain (2 units),Falcon 8X,2,127043530.81,Proposal,50,2023-10-16,2019-11-04,Jean-Pierre Martin,Direct Contact,,,Europe
OPP00468,ACC0008,Croatian Air Force,Falcon 10X — Croatia (7 units),Falcon 10X,7,555274884.96,Proposal,50,2025-04-01,2020-08-17,Jean-Pierre Martin,Referral,,,Europe
OPP00469,ACC0008,Croatian Air Force,Rafale F3-R — Croatia (7 units),Rafale F3-R,7,608943590.84,Proposal,50,2022-06-24,2017-09-04,Marc Dupont,Government RFP,,,Europe
OPP00470,ACC0028,Belgian Air Force,Training Program — Croatia (2 units),Training Program,2,5985099.22,Negotiation,75,2020-06-30,2019-04-02,Isabelle Bernard,Air Show,,,Europe
OPP00471,ACC0004,UAE Air Force,Falcon 8X — UAE (9 units),Falcon 8X,9,583530586.38,Negotiation,75,2020-04-16,2019-06-14,Isabelle Bernard,Referral,,,Middle East
OPP00472,ACC0019,Collins Aerospace India,Rafale F4 — Spain (1 units),Rafale F4,1,82828205.85,Closed Won,100,2028-01-05,2023-05-30,Isabelle Bernard,Air Show,1681.0,,Europe
OPP00473,ACC0002,Indian Navy,Training Program — Egypt (3 units),Training Program,3,9412736.4,Closed Lost,0,2020-12-25,2017-01-04,Isabelle Bernard,Referral,1451.0,,Africa
OPP00474,ACC0020,Rolls-Royce India,Falcon 8X — Germany (12 units),Falcon 8X,12,683243467.77,Negotiation,75,2024-07-10,2021-05-22,Isabelle Bernard,Direct Contact,,,Europe
OPP00475,ACC0020,Rolls-Royce India,Spare Parts Package — Germany (7 units),Spare Parts Package,7,15445006.45,Negotiation,75,2018-01-19,2017-10-15,Isabelle Bernard,Direct Contact,,,Europe
OPP00476,ACC0006,Qatar Emiri Air Force,Rafale F4 — Qatar (10 units),Rafale F4,10,960061661.8,Proposal,50,2022-12-21,2021-01-10,Isabelle Bernard,Air Show,,,Middle East
OPP00477,ACC0001,Indian Air Force,Rafale F4 — India (6 units),Rafale F4,6,575921096.71,Prospecting,10,2023-08-21,2020-10-24,Marc Dupont,Government RFP,,,Asia
OPP00478,ACC0005,Hellenic Air Force,Falcon 8X — Greece (9 units),Falcon 8X,9,465371651.58,Closed Won,100,2023-03-26,2021-04-23,Isabelle Bernard,Air Show,702.0,,Europe
OPP00479,ACC0001,Indian Air Force,MRO Contract Rafale — India (8 units),MRO Contract Rafale,8,35018349.82,Closed Won,100,2022-12-10,2021-11-29,Jean-Pierre Martin,Government RFP,376.0,,Asia
OPP00480,ACC0015,MBDA India,Rafale F3-R — Greece (12 units),Rafale F3-R,12,1240828273.33,Negotiation,75,2020-04-10,2019-09-04,Antoine Morel,Referral,,,Europe
OPP00481,ACC0011,Thales Group,Training Program — India (9 units),Training Program,9,30766126.15,Closed Lost,0,2022-05-18,2022-01-15,Jean-Pierre Martin,Referral,123.0,,Asia
OPP00482,ACC0016,Reliance Defence,Rafale F3-R — Qatar (6 units),Rafale F3-R,6,586620122.17,Proposal,50,2018-11-30,2017-06-25,Antoine Morel,Direct Contact,,,Middle East
OPP00483,ACC0025,Malaysian RMAF,Upgrade EW Suite — Greece (3 units),Upgrade EW Suite,3,25735570.8,Closed Lost,0,2020-01-25,2019-08-13,Sophie Leclerc,Direct Contact,165.0,,Europe
OPP00484,ACC0008,Croatian Air Force,Rafale F3-R — Croatia (8 units),Rafale F3-R,8,807950637.69,Prospecting,10,2028-02-11,2023-12-08,Sophie Leclerc,Air Show,,,Europe
OPP00485,ACC0012,Dassault Reliance Aerospace,Falcon 8X — Egypt (11 units),Falcon 8X,11,570891683.48,Closed Won,100,2021-03-28,2020-06-12,Isabelle Bernard,Diplomatic Channel,289.0,,Africa
OPP00486,ACC0023,Egyptian Air Force,Falcon 8X — France (10 units),Falcon 8X,10,521512370.76,Qualification,25,2021-10-10,2018-03-12,Antoine Morel,Government RFP,,,Europe
OPP00487,ACC0027,Swiss Air Force,Rafale F4 — Indonesia (4 units),Rafale F4,4,371588106.89,Proposal,50,2025-08-04,2021-07-05,Antoine Morel,Diplomatic Channel,,,Asia
OPP00488,ACC0022,Lockheed Martin India,Falcon 8X — Egypt (6 units),Falcon 8X,6,396334125.97,Closed Won,100,2022-12-18,2019-05-24,Sophie Leclerc,Referral,1304.0,,Africa
OPP00489,ACC0004,UAE Air Force,Rafale F4 — UAE (2 units),Rafale F4,2,177111921.37,Qualification,25,2023-12-23,2021-08-28,Antoine Morel,Government RFP,,,Middle East
OPP00490,ACC0027,Swiss Air Force,Training Program — Indonesia (4 units),Training Program,4,13532431.91,Qualification,25,2022-02-20,2017-06-16,Antoine Morel,Direct Contact,,,Asia
OPP00491,ACC0011,Thales Group,Falcon 8X — India (1 units),Falcon 8X,1,66833284.94,Prospecting,10,2019-02-27,2017-11-27,Jean-Pierre Martin,Diplomatic Channel,,,Asia
OPP00492,ACC0013,Tata Advanced Systems,Falcon 10X — France (7 units),Falcon 10X,7,555476805.57,Closed Won,100,2023-09-28,2022-05-04,Sophie Leclerc,Referral,512.0,,Europe
OPP00493,ACC0016,Reliance Defence,Upgrade EW Suite — Qatar (8 units),Upgrade EW Suite,8,62311001.43,Negotiation,75,2019-06-01,2018-12-16,Antoine Morel,Government RFP,,,Middle East
OPP00494,ACC0008,Croatian Air Force,Training Program — Croatia (10 units),Training Program,10,34052682.58,Proposal,50,2020-08-25,2020-05-18,Antoine Morel,Government RFP,,,Europe
OPP00495,ACC0030,Kuwait Air Force,Falcon 6X — Germany (2 units),Falcon 6X,2,103138295.17,Negotiation,75,2022-08-02,2018-01-27,Antoine Morel,Diplomatic Channel,,,Europe
OPP00496,ACC0019,Collins Aerospace India,Falcon 6X — Spain (8 units),Falcon 6X,8,389195778.58,Proposal,50,2020-08-31,2019-05-03,Jean-Pierre Martin,Government RFP,,,Europe
OPP00497,ACC0015,MBDA India,Training Program — Greece (8 units),Training Program,8,21669531.49,Prospecting,10,2019-10-09,2017-06-26,Marc Dupont,Government RFP,,,Europe
OPP00498,ACC0016,Reliance Defence,Spare Parts Package — Qatar (5 units),Spare Parts Package,5,9502883.89,Prospecting,10,2026-06-25,2022-01-31,Jean-Pierre Martin,Diplomatic Channel,,,Middle East
OPP00499,ACC0002,Indian Navy,Falcon 8X — Egypt (3 units),Falcon 8X,3,195416568.98,Negotiation,75,2023-01-31,2022-06-10,Sophie Leclerc,Direct Contact,,,Africa
OPP00500,ACC0026,Singapore Air Force,Offset Industrial Package — Qatar (10 units),Offset Industrial Package,10,142168754.14,Closed Won,100,2021-04-21,2019-03-26,Sophie Leclerc,Air Show,757.0,,Middle East
OPP00501,ACC0006,Qatar Emiri Air Force,MRO Contract Rafale — Qatar (4 units),MRO Contract Rafale,4,17588384.8,Closed Won,100,2023-12-24,2021-08-17,Sophie Leclerc,Air Show,859.0,,Middle East
OPP00502,ACC0005,Hellenic Air Force,Training Program — Greece (10 units),Training Program,10,29859669.44,Qualification,25,2025-07-21,2021-11-21,Isabelle Bernard,Government RFP,,,Europe
OPP00503,ACC0024,Royal Saudi Air Force,Spare Parts Package — UAE (6 units),Spare Parts Package,6,10691056.61,Negotiation,75,2020-12-08,2019-03-07,Sophie Leclerc,Referral,,,Middle East
OPP00504,ACC0027,Swiss Air Force,Falcon 8X — Indonesia (1 units),Falcon 8X,1,63459789.53,Proposal,50,2018-07-16,2017-09-02,Isabelle Bernard,Direct Contact,,,Asia
OPP00505,ACC0021,Boeing India,Spare Parts Package — India (3 units),Spare Parts Package,3,6468611.25,Closed Won,100,2023-02-05,2019-06-20,Sophie Leclerc,Diplomatic Channel,1326.0,,Asia
OPP00506,ACC0004,UAE Air Force,Falcon 8X — UAE (10 units),Falcon 8X,10,684624451.54,Prospecting,10,2022-09-30,2019-07-30,Isabelle Bernard,Government RFP,,,Middle East
OPP00507,ACC0023,Egyptian Air Force,Offset Industrial Package — France (8 units),Offset Industrial Package,8,132131604.94,Prospecting,10,2022-10-11,2020-02-18,Sophie Leclerc,Government RFP,,,Europe
OPP00508,ACC0001,Indian Air Force,MRO Contract Rafale — India (7 units),MRO Contract Rafale,7,35834403.82,Closed Lost,0,2027-02-05,2023-08-21,Jean-Pierre Martin,Direct Contact,1264.0,,Asia
OPP00509,ACC0026,Singapore Air Force,Rafale F3-R — Qatar (1 units),Rafale F3-R,1,103264384.6,Prospecting,10,2025-11-17,2022-08-28,Isabelle Bernard,Direct Contact,,,Middle East
OPP00510,ACC0001,Indian Air Force,Rafale F4 — India (8 units),Rafale F4,8,758924989.9,Negotiation,75,2018-04-01,2017-12-07,Isabelle Bernard,Government RFP,,,Asia
OPP00511,ACC0002,Indian Navy,Falcon 8X — Egypt (6 units),Falcon 8X,6,337945366.25,Prospecting,10,2022-01-06,2018-01-07,Marc Dupont,Government RFP,,,Africa
OPP00512,ACC0011,Thales Group,Training Program — India (10 units),Training Program,10,32225580.27,Closed Lost,0,2020-02-13,2017-04-10,Sophie Leclerc,Direct Contact,1039.0,,Asia
OPP00513,ACC0028,Belgian Air Force,Falcon 8X — Croatia (6 units),Falcon 8X,6,373695583.3,Closed Won,100,2017-08-28,2017-01-06,Isabelle Bernard,Referral,234.0,,Europe
OPP00514,ACC0006,Qatar Emiri Air Force,Upgrade EW Suite — Qatar (1 units),Upgrade EW Suite,1,7511815.95,Closed Won,100,2023-09-16,2020-01-11,Antoine Morel,Diplomatic Channel,1344.0,,Middle East
